"idOrganizacion";"IdOrganismoInspeccion";"OinCampoSector";"OinSubcampoSubsector";"OinTipoProductoServicioCategoria";"OinActividad";"OinRango";"OinDocumentoNormativo";"OinTipoOrganismo";"OinVigenteApartirDe"
"184";"7";"Sanitario/Inspección para la certificación en buenas prácticas de almacenamiento, distribución y/o transporte";"--";"--";"Casas de representación, distribuidoras y establecimientos de comercialización de dispositivos médicos y/o reactivos bioquímicos de diagnóstico in vitro para uso humano";"--";"<p>Normativa Técnica Sanitaria de Buenas Prácticas de Almacenamiento Distribución y/o Transporte Para Establecimientos Farmacéuticos y Establecimientos de Dispositivos Médicos de Uso Humano Resolución ARCSA-DE-002-2020-LDCL de fecha 21 de febrero de 2020 publicada en Registro Oficial N° 455 el 19 de marzo de 2020</p>";"A";"--"
"184";"7";"Agrícola/Inspección de ensayos de eficacia de plaguicidas y productos afines de uso agrícola";"--";"--";"Plaguicidas y productos afines de uso agrícola";"--";"<p>Procedimiento para la inspección de ensayos de eficacia de plaguicidas y productos afines de uso agrícola a través de Organismos de Inspección autorizados, Resolución 201 de 31 de octubre 2018, Registro Oficia Nº 663 de 5 de diciembre de 2018</p><p>Instructivo para la aprobación, ejecución y supervisión de ensayos de eficacia de plaguicidas y productos afines de uso agrícola en Ecuador, Resolución 0117 fecha 26 de mayo de 2016, Registro Oficial No. 813 de 05 Agosto 2016.</p><p>Manual técnico complementario para facilitar la aplicación de la Decisión 804 de la comunidad andina relativa al registro y control de plaguicidas químicos de uso agrícola. Resolución 020 de AGROCALIDAD fecha 30 de marzo de 2021. Registro Oficial No. 431 de 14 abril 2021. </p>";"A";"--"
"184";"7";"Agroalimentario/Inspección de plantas procesadores de alimentos Buenas Prácticas de Manufactura";"--";"--";"Plantas procesadoras de alimentos";"--";"<p>Normativa Técnica Sanitaria Unificada para Alimentos Procesados Plantas Procesadoras de Alimentos, Establecimientos de distribución, Comercialización, Transporte de alimentos y Establecimientos de Alimentación colectiva, ARCSA-DE-067-2015-GGG. Capítulo II de las Buenas Prácticas de Manufactura.</p><p><br></p><p>Norma Técnica Sanitaria Sustitutiva para alimentos procesados, plantas procesadoras, Establecimientos de Distribución, Comercialización y Transporte De Alimentos</p><p>Procesados y de Alimentación Colectiva ARCSA-DE-2022-016-AKRGD ANEXO 1.</p><p>(*)</p>";"A";"--"
"36";"7";"Hidrocarburos/Inspección de ensayos no destructivo por ultrasonido convencional y arreglo de fases ";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM-E 164 Standard Practice for Ultrasonic Contact Examination of Weldment</p><p>ASME V Art. 4 Ultrasonic Examination</p><p>ASTM E2700 Standard practice for contact ultrasonic testing of welds using Phased Arrays.</p><p>(*)</p>";"A";"--"
"36";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASME V Art. 6 Liquid Penetrant Examination</p><p>ASTM E 165 Standard Practice for Liquid Penetrant Examination for General Industry.</p><p>(*)</p>";"A";"--"
"36";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASME V Art. 7. Magnetic Particle Examination</p><p>ASTM- E709 Standard Guide for Magnetic Particle Testing.</p><p>(*)</p>";"A";"--"
"36";"7";"Hidrocarburos/Ensayos no destructivos por inspección visual dimensional";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASME V Art. 9. Visual Examination.</p><p><br></p>";"A";"--"
"36";"7";"Hidrocarburos/Inspección de ensayos no destructivos por radiografía ";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASME V : 2021 Art. 2, Radiographic Examination</p><p>AWS D1.1/D1.1.M:2020,Structural Welding Code-Steel</p><p>API 1104:2021Twenty Second Edition, Welding of Pipeline and Related Facilities.</p><p><br></p>";"A";"--"
"36";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM-E797/E797M:2021 Standard Practice for Measuring Thickness by Manual&nbsp;Ultrasonic Pulse-Echo Contact Method.</p><p><br></p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección volumétrica geométrica de esferas y esferoides";"--";"--";"Esferas y esferoides";"--";"<p>API STD 2552: 1966 (R2018), Ed. 1, Measurement and calibration of spheres and spheroids</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección volumétrica geométrica de tanques cilíndricos verticales por el método de distancia electro óptica interna";"--";"--";"Tanques cilíndricos verticales";"--";"<p>API MPMS 2.2A:2019 Ed. 2. Measurement and Calibration of UprightCylindrical Tanks by the Manual Tank Strapping Method.</p><p><br></p><p>API MPMS 2.2D: 2003 Ed.1 R(2020) Calibration of Upright Cylindrical Tanks Using the Internal Electrooptical Distance Ranging Method.</p><p><br></p><p>ISO 7507-04:2010 Petroleum and Liquid Petroleum Products-Calibration of Vertical Cylindrical Tanks- Part 4: Internal Electro Optical Distance Ranging Method.</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección volumétrica geométrica de tanques cilíndricos verticales por el método de distancia electro óptica método externo.";"--";"--";"Tanques cilíndricos verticales";"--";"<p>API MPMS 2.2A:2019 Ed.2 Measurement and Calibration of UprightCylindrical Tanks by the Manual Tank Strapping Method.</p><p><br></p><p>API MPMS 2.2G: 2014 Ed.1 R(2019) Calibration of Upright Cylindrical Tanks Using the Total Station Reference Line Method.</p><p><br></p><p>ISO 7507-5:2000 Calibration of Vertical Cylindrical Tanks - Part 5: External Electro-Optical Distance-Ranging Method.</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección de pruebas de presión en tuberías  (hidrostáticas, neumáticas)";"--";"--";"Tubería de proceso,Tuberías de transporte y distribución de gas,Tubería de GLP para instalaciones centralizadas";"--";"<p>ASME&nbsp;B31.3:&nbsp;2022, Process Piping.&nbsp;</p><p>ASME&nbsp;B31.4: 2022, Pipeline Transportation Systems for Liquids and Slurries&nbsp;</p><p>ASTME&nbsp;B31.8: 2022, Gas Transmission and Distribution Piping Systems&nbsp;</p><p>ASTM&nbsp;E1003-13: 2022,&nbsp;Standard&nbsp;test&nbsp;method&nbsp;for hydrostatic&nbsp;leak&nbsp;testing</p><p>ASTM&nbsp;E432-91: 2022,&nbsp;Standard&nbsp;Guide&nbsp;for&nbsp;Selection of&nbsp;a&nbsp;Leak&nbsp;Testing&nbsp;Method</p><p>NTE INEN&nbsp;2260: 2010,&nbsp;Instalaciones&nbsp;de gases&nbsp;combustibles&nbsp;para uso&nbsp;residencial,&nbsp;comercial,&nbsp;e&nbsp;industrial. Requisitos</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección de válvulas de seguridad y alivio de presión";"--";"--";"Válvulas de seguridad";"--";"<p>ASME BPVC&nbsp;VIII:2021&nbsp;Rules for Construction of Pressure Vessels - Division 1</p><p>API&nbsp;RP 576:2017 Ed. 4 Inspection of Pressure-relieving Devices</p><p>UL 132: 2021&nbsp;Safety Relief Valves for Anhydrous Ammonia and LP-Gas</p><p>NTE INEN 2261:2015 Tanques&nbsp;para&nbsp;gases&nbsp;a presión Bajo-&nbsp;Requisitos&nbsp;e Inspección.</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección de verticalidad, redondez y asentamiento";"--";"--";"Tanques cilíndricos verticales";"--";"<p>API STD 653:2014, Ed.5, Tank Inspection, Repair, Alteration, and Reconstruction&nbsp;</p><p>API STD 650:2020, Ed.13, Welded Tanks for Oil Storage</p><p>API RP 575:2020, Ed.4, Inspection&nbsp;Practices&nbsp;for Atmospherics&nbsp;and Low Pressure&nbsp;Storages&nbsp;Tanks</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección con el propósito de verificar la seguridad de instalaciones de hidrocarburos ";"--";"--";"Plantas de almacenamiento y envasado de GLP / GLN,Instalaciones industriales de almacenamiento y distribución de líquidos inflamables y combustibles";"--";"<p>NFPA 30:2021&nbsp;Ed.21, Flammable and Combustible Liquids Code</p><p>NTE INEN 1536:1998,&nbsp;Prevención de incendios. Requisitos de seguridad de plantas de almacenamiento y envasado de gas licuado de petróleo (GLP)</p><p>API STD 2510:2020, Ed.9, Design and Construction of LPG Installations</p><p>NTE INEN-EN 60210:2011 Plantas satélites de gas natural licuado</p><p>NTE INEN-EN 13645:2011 NTE INEN-EN 13645:2011 Instalaciones y equipamiento para gas natural licuado.&nbsp;Diseñado de instalaciones terrestres con capacidad de almacenamiento entre&nbsp;5&nbsp;t&nbsp;y 200&nbsp;t</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección técnica de recipientes a presión nuevos";"--";"--";"Recipientes a presión nuevos ";"--";"<p>ASME BPVC VIII:2021, Rules for Construction of pressure Vessels - Division 1</p><p>NTE&nbsp;INEN 2261:2015, Tanques&nbsp;para&nbsp;gases&nbsp;a baja presión. Requisitos&nbsp;e&nbsp;inspección</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección de pruebas de presión en tanques atmosféricos horizontales";"--";"--";"Tanques atmosféricos horizontales";"--";"<p>API 653:2020 Tank Inspection, Repair, Alteration, and Reconstruction (en servicio)</p><p>NFPA 30:2018 Flammable and Combustible liquids code</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección de pruebas de presión en recipientes a presión (hidrostáticas, neumáticas)";"--";"--";"Recipientes a presión";"--";"<p>API 510:2018 Pressure Vessel Inspection Code: In-service Inspection, Rating, Repair, and Alteration.</p><p>ASME SECTION VIII: 2021 Boiler and Pressure Vessel Code Division 1</p><p>ASME SECTION VIII: 2021 Boiler and Pressure Vessel Code Division 2</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección de pruebas hidrostáticas en tanques atmosféricos verticales";"--";"--";"Tanques atmosféricos verticales";"--";"<p>API 653:2020 Tank Inspection, Repair, Alteration, and Reconstruction (en servicio)</p><p>NFPA 30:2018 Flammable and Combustible liquids code</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección volumétrica líquida de carro tanques (patio fijo)";"--";"--";"Carro tanques (patio fijo) ";"--";"<p>API&nbsp;Standard&nbsp;2554 Measurement&nbsp;and&nbsp;calibration of&nbsp;tank&nbsp;cars.</p><p>(*)</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección volumétrica líquida de tanques estacionarios ";"--";"--";"Tanques estacionarios";"--";"<p>American&nbsp;Petroleum&nbsp;Institute (API)&nbsp;Manual&nbsp;de&nbsp;Estándares&nbsp;de Medición&nbsp;de&nbsp;Petróleo&nbsp;(MPMS).</p><p>API&nbsp;Standard&nbsp;2555 Liquid&nbsp;Calibration&nbsp;of&nbsp;tanks.</p><p>(*)</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección volumétrica geométrica manual tanques cilíndricos verticales por el Método Manual";"--";"--";"Tanques cilíndricos verticales";"--";"<p>American&nbsp;Petroleum&nbsp;Institute (API)&nbsp;Manual&nbsp;de&nbsp;Estándares de Medición&nbsp;de&nbsp;Petróleo (MPMS).&nbsp;API&nbsp;Capítulo&nbsp;2.2.&nbsp;A Measurement&nbsp;and&nbsp;Calibration&nbsp;of Upright&nbsp;Cylindrical&nbsp;Tanks&nbsp;by the&nbsp;manual&nbsp;tank&nbsp;Strapping Method.</p><p>(*)</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección de seguridad de autotanques y vaccums";"--";"--";"Autotanques y vaccums";"--";"<p>Norma&nbsp;técnica&nbsp;ecuatoriana NTE&nbsp;INEN&nbsp;2266&nbsp;Transporte, almacenamiento&nbsp;y&nbsp;manejo&nbsp;de productos&nbsp;químicos&nbsp;peligrosos.</p><p>Norma&nbsp;técnica&nbsp;ecuatoriana&nbsp;NTE INEN 2288&nbsp;Transporte,&nbsp;de&nbsp;químicos industriales,&nbsp;peligrosos, Etiquetado&nbsp;de&nbsp;precaución.</p><p>NTE&nbsp;INEN 1533,&nbsp;Prevención&nbsp;de incendios.&nbsp;Requisitos&nbsp;para&nbsp;el transporte&nbsp;de&nbsp;gas&nbsp;licuado&nbsp;de petróleo&nbsp;(GLP)&nbsp;en&nbsp;vehículos cisterna&nbsp;tanqueros).&nbsp;</p><p>INEN 2590, Transporte&nbsp;de&nbsp;gas&nbsp;natural&nbsp;licuado. Requisitos.</p><p>(*)</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Tuberías,Recipientes";"--";"<p>ASTM-E797&nbsp;Standdard&nbsp;Practice for Measuring&nbsp;Thickness&nbsp;by Manual&nbsp;Ultrasonic&nbsp;Pulse-&nbsp;Echo Contact Method.</p><p>(*)</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección volumétrica geométrica de tanques cilíndricos verticales por método de triangulación óptica";"--";"--";"Tanques cilíndricos verticales";"--";"<p>American&nbsp;Petroleum&nbsp;Institute (API)&nbsp;-&nbsp;Manual&nbsp;de&nbsp;Estándares&nbsp;de Medición&nbsp;de&nbsp;Petróleo (MPMS)&nbsp;Capítulo&nbsp;2.2&nbsp;C, Calibration&nbsp;of&nbsp;Upright&nbsp;Cylindrical&nbsp;Tanks Using&nbsp;the Optical-&nbsp;triangulation&nbsp;Method.</p><p>(*)</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección técnica de recipientes a presión en servicio, fuera de servicio y/o reparados";"--";"--";"Recipientes a presión en servicio, fuera de servicio y/o reparados";"--";"<p>API 510 Pressure Vessel Inspection Code&nbsp;</p><p>Nota: Se requiere que el organismo de inspección cuente con Inspector API 510 certificado</p><p>(*)</p>";"A";"--"
"158";"7";"Hidrocarburos/Inspección volumétrica geométrica tanques horizontales";"--";"--";"Tanques horizontales";"--";"<p>American&nbsp;Petroleum&nbsp;Institute (API)&nbsp;Manual&nbsp;de&nbsp;Estándares&nbsp;de Medición&nbsp;de&nbsp;Petróleo&nbsp;(MPMS). Capítulo&nbsp;2.2.E&nbsp;Calibration&nbsp;of Horizontal&nbsp;Cylindrical&nbsp;Tanks&nbsp;- Part&nbsp;1&nbsp;-&nbsp;Manual&nbsp;Method.</p><p>(*)</p>";"A";"--"
"158";"7";"Ambiental/Inspección de vehículos que transportan materiales peligrosos";"--";"--";"Vehículos que transportan materiales peligrosos ";"--";"<p>INEN NTE 2266: 2013 Transporte, almacenamiento y manejo de materiales peligrosos. Requisitos</p>";"A";"--"
"160";"7";"Hidrocarburos/Inspección de ensayos no destructivos por electromagnetismo";"--";"--";"Tuberías";"--";"<p>ASTM E 570: 2020, Standard Practice for Flux Leakage Examination of Ferromagnetic Steel Tubular Products.</p><p><br></p>";"A";"--"
"160";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido convencional";"--";"--";"Tuberías,Recipientes,Estructuras metálicas";"--";"<p>ASTM E 164: 2019, Standard Practice for Contact Ultrasonic Testing of Weldments.</p><p>ASME V, Art. 4: 2021, Ultrasonic Examination Methods for Welds.</p>";"A";"--"
"160";"7";"Hidrocarburos/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Tuberías,Herramientas,Elementos,Accesorios";"--";"<p>ASME V Art. 9,&nbsp;2021: Visual Examination.</p>";"A";"--"
"160";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos,Accesorios";"--";"<p>ASME V Art. 6, 2021: Liquid Penetrant Examination</p><p>&nbsp;</p><p>ASTM E 165, 2018: Standard Test Method for Liquid Penetrant Examination</p>";"A";"--"
"160";"7";"Industrial/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Tuberías,Elementos,Accesorios";"--";"<p>ASME V Art. 9, 2021: Visual Examination.</p>";"A";"--"
"160";"7";"Industrial/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Accesorios";"--";"<p class=""ql-align-center"">&nbsp;</p><p class=""ql-align-center"">ASME V Art. 6, 2021: Liquid Penetrant Examination</p><p class=""ql-align-center"">&nbsp;</p><p class=""ql-align-center"">ASTM E 165, 2018: Standard Test Method for Liquid Penetrant Examination</p>";"A";"--"
"160";"7";"Industrial/Inspección de ensayos no destructivos por ultrasonido convencional";"--";"--";"Tuberías,Recipientes,Estructuras metálicas";"--";"<p>ASTM E 164: 2019, Standard Practice for Contact Ultrasonic Testing of Weldments.</p><p>ASME V, Art. 4: 2021, Ultrasonic Examination Methods for Welds.</p>";"A";"--"
"160";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Tuberías,Recipientes,Herramientas,Elementos";"--";"<p>ASTM E 797: 2021, Standard Practice for Measuring Thickness by Manual Ultrasonic Pulse-Echo Contact Method</p>";"A";"--"
"160";"7";"Industrial/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Tuberías,Recipientes";"--";"<p class=""ql-align-center"">ASTM E 797: 2021, Standard Practice for Measuring Thickness by Manual Ultrasonic Pulse-Echo Contact Method</p>";"A";"--"
"160";"7";"Hidrocarburos/Inspección de accesorios de izaje mediante pruebas de carga o tensión.";"--";"--";"Accesorios de Izaje";"--";"<p class=""ql-align-center"">ASME B30.9 Slings</p><p class=""ql-align-center"">ASME B30.10 Hooks</p><p class=""ql-align-center"">ASME B30.26 Rigging Hardware</p><p class=""ql-align-center""><br></p>";"A";"--"
"160";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Herramientas,Elementos,Accesorios";"--";"<p class=""ql-align-center"">ASME V Art. 7: 2021, Magnetic Particle Examination</p><p class=""ql-align-center"">&nbsp;</p><p class=""ql-align-center"">ASTM E 709: 2021, Standard Guide for Magnetic Particle Testing</p><p class=""ql-align-center""><br></p>";"A";"--"
"160";"7";"Industrial/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes,Elementos,Accesorios";"--";"<p class=""ql-align-center"">ASME V Art. 7: 2021, Magnetic Particle Examination</p><p class=""ql-align-center"">&nbsp;</p><p class=""ql-align-center"">ASTM E 709: 2021, Standard Guide for Magnetic Particle Testing</p><p class=""ql-align-center""><br></p>";"A";"--"
"157";"7";"Hidrocarburos/Inspección de medidores de desplazamiento positivo y turbinas por el método pipe prover ";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p>API MPMS Chapter 4.2, 2003, (R2011), Ed.3: Proving Systems, Section 2 Displacement Provers.</p><p>&nbsp;</p><p>API MPMS Chapter 4.7, 2009, Ed.3:&nbsp;Field Standard Test Measures.</p><p>&nbsp;</p><p>API MPMS Chapter 4.8, 2021, Ed.3: Operation of Proving Systems.</p><p>&nbsp;</p><p>API MPMS Chapter 5.2, 2005, (R2020), Ed.3: Measurement of Liquid Hydrocarbons by Displacement Meters.</p><p>&nbsp;</p><p>API MPMS Chapter 5.3, 2005, (R2014), Ed.5: Measurement of Liquid Hydrocarbons by Turbines.</p><p>&nbsp;</p><p>API MPMS Chapter 7, Temperature determination</p><p>&nbsp;</p><p>API MPMS Chapter 9.1, 2012, (R2017), Ed.3: Density Determination, Section 1 Standard Test Method for Density, Relative Density, or API Gravity of Crude Petroleum and Liquid Petroleum Products by Hydrometer Method.</p><p>&nbsp;</p><p>API MPMS Chapter 11.1, 2004, (R2012): Volume correction Factors Temperature and Pressure Volume Correction Factors for Generalized Crude Oils, Refined Products, and</p><p>Lubricating Oils.</p><p>&nbsp;</p><p>API MPMS Chapter 12.2, 2021, Ed. 2: Calculation of Petroleum Quantities Using Dynamic Measurement Methods and Volumetric Correction Factors.</p><p>&nbsp;</p><p>API MPMS Chapter 13.2, 2018, Ed. 2: Statistical Methods of Evaluating Meter Proving Data.</p><p>&nbsp;</p><p>API MPMS Chapter 21.2, 1998, (R2016), Ed. 1: Flow Measurement Using Electronic Metering Systems. Section 2 Electronic Liquid Measurement</p><p>&nbsp;</p><p>API MPMS Chapter 22.1, 2015, Ed. 2: General Guidelines for Developing Testing Protocols for Devices Used in the Measurement of Hydrocarbon Fluids</p><p><br></p><p>(*)</p>";"A";"--"
"154";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Herramientas,Elementos,Accesorios";"--";"<p class=""ql-align-center"">ASTM E 709, 2021: Standard Guide for Magnetic Particle Testing</p>";"A";"--"
"154";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Tuberías,Herramientas,Elementos,Recipientes";"--";"<p class=""ql-align-center"">ASTM E 797 Standard Practice for Measuring Thickness by Manual Ultrasonic Pulse - Echo Contact method</p><p class=""ql-align-center"">(*).</p>";"A";"--"
"154";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido convencional";"--";"--";"Tuberías,Recipientes";"--";"<p class=""ql-align-center"">ASTM E 213, 2022: Standard Practice for Ultrasonic Testing and Metal Pipe and Tubing.</p><p class=""ql-align-center"">ASTM E 587, 2020, Standard Practice for Ultrasonic Angle-Beam Contact Testing.</p><p class=""ql-align-center"">ASTM E 164, 2019, Standard Practice for Ultrasonic Contact Examination of Weldment.</p><p class=""ql-align-center"">ASME V Art. 4, 2021, Ultrasonic&nbsp;Examination</p>";"A";"--"
"154";"7";"Hidrocarburos/Inspección de ensayos no destructivos por electromagnetismo";"--";"--";"Tuberías";"--";"<p class=""ql-align-center"">ASTM E 570. Standard Practice for Flux Leakage Examination of Ferromagnetic Steel Tubular Products </p><p class=""ql-align-center"">(*)</p>";"A";"--"
"154";"7";"Hidrocarburos/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Tuberías,Herramientas,Elementos,Accesorios";"--";"<p>ASME V. Art. 9: 2023, Visual Examination</p>";"A";"--"
"154";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Herramientas,Elementos,Accesorios";"--";"<p>ASTM E 165: 2023, Standard Practice for Liquid Penetrant Examination for General Industry</p>";"A";"--"
"159";"7";"Hidrocarburos/Inspección de canasta de elevación de personas (Manlift)";"--";"--";"Canasta de elevación de personas (Manlift)";"--";"<p class=""ql-align-center"">ANSI/SIA A92.5: 2006, Boom Supported Elevating Work Platforms</p><p class=""ql-align-center"">ANSI/SIA A92.6: 2006 (R2014), Self – Propelled Elevating Work&nbsp;Platforms</p>";"A";"--"
"159";"7";"Hidrocarburos/Inspección de puentes grúa";"--";"--";"Puentes grúa";"--";"<p class=""ql-align-center"">Cranes (Top Running Bridge, Single or Multiple Girder, Top Running Trolley Hoist.</p><p class=""ql-align-center"">ASME B30.17: 2020, Cranes and Monorails (With Underhung Trolley or Bridge)</p>";"A";"--"
"159";"7";"Hidrocarburos/Inspección de winches";"--";"--";"Winches";"--";"<p class=""ql-align-center"">ASME B30.7: 2016, Winches.</p>";"A";"--"
"159";"7";"Hidrocarburos/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Elementos,Accesorios";"--";"<p class=""ql-align-center"">ASME V. Art. 9: 2021, Visual Examination</p>";"A";"--"
"159";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Elementos,Accesorios";"--";"<p class=""ql-align-center"">ASTM E165:2018, Standard Practice for Liquid Penetrant Examination for General Industry.</p>";"A";"--"
"159";"7";"Industrial/Inspección de grúa torre";"--";"--";NULL;"--";"<p class=""ql-align-center"">ASME B30.3: 2019, Tower Cranes</p>";"A";"--"
"159";"7";"Industrial/Inspección de puentes grúa";"--";"--";"Puentes grúa";"--";"<p class=""ql-align-center"">ASME B30.2: 2016, Overhead and Gantry Cranes (Top Running Bridge, Single or Multiple Girder, Top Running Trolley Hoist.</p><p class=""ql-align-center"">ASME B30.17: 2020, Cranes and Monorails (With Underhung Trolley or Bridge).</p>";"A";"--"
"159";"7";"Industrial/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Elementos,Accesorios";"--";"<p class=""ql-align-center"">ASME V. Art. 9: 2021, Visual Examination.</p>";"A";"--"
"159";"7";"Industrial/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Elementos,Accesorios";"--";"<p class=""ql-align-center"">ASTM E165:2018, Standard Practice for Liquid Penetrant Examination for General Industry</p>";"A";"--"
"159";"7";"Hidrocarburos/Inspección de grúas móviles y grúas locomotoras";"--";"--";"Grúas móviles y grúas locomotoras";"--";"<p class=""ql-align-center"">ASME B30.5: 2021, Mobile and Locomotive Cranes.</p>";"A";"--"
"159";"7";"Hidrocarburos/Inspección de montacargas, cargadoras frontales con horquillas y telehandlers";"--";"--";"Montacargas,Cargadoras frontales con horquillas ,Telehandlers";"--";"<p class=""ql-align-center"">ANSI/ITSDF B56.1: 2020, Safety Standard for Low Lift and High Lift Trucks.</p><p class=""ql-align-center"">ANSI/ITSDF B56.6: 2021 Safety Standard for Rough terrain Forklift Trucks.</p>";"A";"--"
"159";"7";"Hidrocarburos/Inspección de grúas de boom articulado ";"--";"--";"Grúas de boom articulado ";"--";"<p class=""ql-align-center"">ASME B30.22: 2016, Articulating Boom Cranes.</p>";"A";"--"
"159";"7";"Industrial/Inspección de grúas móviles y grúas locomotoras";"--";"--";"Grúas móviles y grúas locomotoras";"--";"<p class=""ql-align-center"">ASME B30.5: 2021, Mobile and Locomotive Cranes</p>";"A";"--"
"159";"7";"Industrial/Inspección de montacargas, cargadoras frontales con horquillas y telehandlers";"--";"--";"Montacargas,Cargadoras frontales con horquillas ,Telehandlers";"--";"<p class=""ql-align-center""><span style=""color: black;"">ANSI/ITSDF B56.1: 2020, Safety Standard for Low Lift and High Lift Trucks.</span></p><p><span style=""color: black;"">ANSI/ITSDF B56.6: 2021, Safety Standard for Rough terrain Forklift Trucks.</span></p>";"A";"--"
"159";"7";"Industrial/Inspección de grúas de boom articulado ";"--";"--";"Grúas de boom articulado ";"--";"<p class=""ql-align-center"">ASME B30.22: 2016, Articulating Boom Cranes</p>";"A";"--"
"1005";"7";"Pecuario/Inspección de animales y rebaños condición genética A2A2";"--";"--";"Animales y rebaños";"--";"<p><span style=""color: black;"">Normativa para la certificación de animales&nbsp;y rebaños A2A2: 2021, &nbsp;RO Nro. 609, 2022-01-03 </span></p>";"A";"--"
"1005";"7";"Sanitario/Inspección para la certificación en buenas prácticas de almacenamiento, distribución y/o transporte";"--";"--";"Establecimientos farmacéuticos,Establecimientos de dispositivos médicos y/o reactivos bioquímicos de diagnóstico in vitro para uso humano";"--";"<p>Normativa Técnica Sanitaria de Buenas Prácticas de Almacenamiento Distribución y/o Transporte Para Establecimientos Farmacéuticos y Establecimientos de dispositivos Médicos de Uso Humano Resolución ARCSADE-002-2020-LDCL de fecha 21 de febrero de 2020 publicada en Registro Oficial N° 455 el 19 de marzo de 2020</p><p>REFORMATORIA: RESOLUCIÓN ARCSA-DE-2021- 010-AKRG Registro Oficial N° 544 el 23 de septiembre de 2021.</p>";"A";"--"
"1005";"7";"Industrial/Etiquetado de Calzado, Productos de marroquinería, Artículos de Viaje y Similares (**)";"--";"--";"Calzado, Productos de marroquinería, Artículos de Viaje y Similares.";"--";"<p class=""ql-align-center""><span style=""color: black;""> “Reglamento Técnico Andino para el Etiquetado de Calzado, Productos de Marroquinería, Artículos de Viaje y Similares”.</span><span style=""color: rgb(0, 0, 0);"">(**)</span><span style=""color: black;""> </span><span style=""color: rgb(0, 0, 0);"">Resolución CAN No. 2107; 2019</span></p><p class=""ql-align-center""><br></p>";"A";"--"
