"idOrganizacion";"IdEnsayo";"EsyLugarEjecucion";"EsyTipoEnsayo";"EsyEnsayo";"EsyMuestra";"EsyTecnica";"EsyIntervaloMedicion";"EsyMetodo";"EsyVigenteApartirDe"
"314";"12";"--";"En laboratorio";"Virus de síndrome taura (TSV)";"--";"PCR en tiempo real";"<p>Detectado / No detectado</p>";"<p>PBM- 08T</p>/<p>IQ Real TM-TSV Quantitative System. 2008</p>";"--"
"314";"12";"--";"En laboratorio";"Virus Necrosis Hipodérmica y Hematopoyética Infecciosa “IHHNV”";"--";"PCR en tiempo real";"<p>Detectado / No detectado</p>";"<p>PBM-09I</p>/<p>IQ Real TM-IHHNV Quantitative System. 2008</p>";"--"
"314";"12";"--";"En laboratorio";"Virus de la Mionecrosis Infecciosa “IMNV”";"--";"PCR en tiempo real";"<p>Detectado / No detectado</p>";"<p>PBM-10M</p>/<p>IQ Real TM-IMNV Quantitative System. 2011</p>";"--"
"314";"12";"--";"En laboratorio";"Detección de componentes de animales terrestres";"--";"PCR múltiple anidada-Cualitativo";"<p>Detectado / No Detectado</p>";"<p>PBM-14</p>/<p>Gene Reach Biotechnology Corp. 2008. Innis, M.A. et. al. PCR Protocols: A guide to methods and applications, Academic Press. 1990</p>";"--"
"314";"12";"--";"En laboratorio";"Bacteria de la Hepatopancreatitis Necrotizante (NHPB)";"--";"PCR en tiempo real, Cualitativo";"<p>Detectado / No detectado</p>";"<p>PBM-11N</p>/<p>IQ Real TM-NHPB Quantitative System, 2011</p>";"--"
"314";"12";"--";"En laboratorio";"Bacteria de la Hepatopancreatitis Necrotizante (NHPB)";"--";"Nested PCR";"<p>Detectado / no detectado</p>";"<p>PBM-11</p>/<p>IQ2000TM-NHPB Detection and Prevention System. 2012</p>";"--"
"314";"12";"--";"En laboratorio";"Bacteria AHPND/EMS";"--";"Nested PCR";"<p>Detectado / No detectado</p>";"<p>PBM- 17</p>/<p>AP4-FLEGEL AHPND 2015</p>";"--"
"314";"12";"--";"En laboratorio";"Penaeus Vannamei Nodavirus (PvNV)";"--";"RT-Nested PCR";"<p>Detectado / No Detectado</p>";"<p>PBM-19</p><p>Nested- PCR</p><p><br></p>/<p>IQ2000TM PvNV Detection and Prevention System</p>";"--"
"314";"12";"--";"En laboratorio";"Enterocytozoon hepatopenaei (EHP)";"--";"PCR en tiempo real";"<p>Detectado / No Detectado</p>";"<p>PBM-20E</p><p>Real Time PCR</p>/<p>IQ REALTM EHP Quantitative System</p>";"--"
"314";"12";"--";"En laboratorio";"Detección de Salmonella spp.";"--";"PCR Simple";"<p>Detectado / No detectado</p>";"<p>PBM-15</p>/<p>Kit Concepto Azul 2013.</p>";"--"
"314";"12";"--";"En laboratorio";"Aflatoxina total";"--";"Método Elisa";"<p>(4 a 26 ) µg/kg</p>";"<p>PMB 05</p>/<p>Journal of Food and Drug Analysis, Vol. 14, No. 3. 2006</p>";"--"
"314";"12";"--";"En laboratorio";"White Spot Syndrome Virus ""WSSV""";"--";"PCR en tiempo real";"<p>Detectado / No Detectado</p>";"<p>PBM-22W</p><p>Real Time PCR</p>/<p>AccuPower® WSSV qPCR Kit</p>";"--"
"314";"12";"--";"En laboratorio";"Virus del Síndrome de la Mancha Blanca (WSSV)";"--";"Cuantitativo comparativo, PCR en tiempo real";"<p>>= 7,4&nbsp;copia por 10000 Células</p>";"<p>PBM-06W</p>/<p>IQ Real TM-WSSV Quantitative System. 2008</p>";"--"
"314";"12";"--";"En laboratorio";"Virus de la cabeza amarilla (YHV)";"--";"Cuantitativo comparativo, PCR en tiempo real";"<p>>=7,1 copias por 10000 células</p>";"<p>PBM-07Y</p>/<p>IQ Real TM-YHV Quantitative System. 2008</p>";"--"
"314";"12";"--";"En laboratorio";"Virus de síndrome taura (TSV)";"--";"Cuantitativo comparativo, PCR en tiempo real";"<p>>=3 copias por 10000 Células</p>";"<p>PBM- 08T</p>/<p>IQ Real TM-TSV Quantitative System. 2008</p>";"--"
"314";"12";"--";"En laboratorio";"Virus Necrosis Hipodérmica y Hematopoyética Infecciosa “IHHNV”";"--";"Cuantitativo comparativo, PCR en tiempo real";"<p>>=6 copias por 10000 Células</p>";"<p>PBM-09I</p>/<p>IQ Real TM-IHHNV Quantitative System. 2008</p>";"--"
"314";"12";"--";"En laboratorio";"Virus de la Mionecrosis Infecciosa “IMNV”";"--";"Cuantitativo comparativo, PCR en tiempo real";"<p>>=4,4 copia por 10000 Células</p>";"<p>PBM-10M</p>/<p>IQ Real TM-IMNV Quantitative System. 2011</p>";"--"
"314";"12";"--";"En laboratorio";"Bacteria de la Hepatopancreatitis Necrotizante (NHPB)";"--";"PCR en tiempo real, Cuantitativo-Comparativo";"<p>>=6,8 copias por 10000</p><p>Células de camarón</p>";"<p>PBM-11N</p>/<p>IQ Real TM-NHPB Quantitative System, 2011</p>";"--"
"314";"12";"--";"En laboratorio";"White Spot Syndrome Virus ""WSSV""";"--";"Nested PCR";"<p>Detectado / No Detectado</p>";"<p>PBM-22</p><p>Nested- PCR</p>/<p>AccuPower® WSSV</p>";"--"
"314";"12";"--";"En laboratorio";"Virus Necrosis Hipodérmica y Hematopoyética Infecciosa “IHHNV”";"--";"PCR Simple";"<p>Detectado / No Detectado</p>";"<p>PBM-23</p><p>SimplePCR</p>/<p>AccuPower® IHHNV_309 PCR KIT</p>";"--"
"314";"12";"--";"En laboratorio";"Virus de la Mionecrosis Infecciosa “IMNV”";"--";"RT-Nested PCR";"<p>Detectado / No Detectado</p>";"<p>PBM-24</p><p>Nested PCR</p>/<p>AccuPower® IMNV</p>";"--"
"314";"12";"--";"En laboratorio";"Virus de la cabeza amarilla (YHV)";"--";"RT-Nested PCR";"<p>Detectado / No Detectado</p>";"<p>PBM-25</p><p>Nested PCR</p>/<p>AccuPower® YHV</p>";"--"
"314";"12";"--";"En laboratorio";"Virus de síndrome taura (TSV)";"--";"PCR Simple";"<p>Detectado / No Detectado</p>";"<p>PBM-26</p><p>Simple PCR</p>/<p>AccuPower® TSV</p>";"--"
"318";"12";"--";"En laboratorio";"Demanda Química de Oxigeno (DQO)";"--";"Reflujo cerrado, Volumetría,";"<p>(50 a 1 500) mgO2 /L</p><p><br></p>";"<p>PEE/IAMQ/03</p><p><br></p>/Standard Methods, Ed. 23. 2017
5220 D";"--"
"318";"12";"--";"En laboratorio";"Sólidos suspendidos totales";"--";"Gravimetría";"<p>(30 a 500) mg/L </p>";"<p>PEE/IAM-Q/ 02</p><p><br></p>/Standard Methods, Ed. 23. 2017
2540 D";"--"
"318";"12";"--";"En laboratorio";"Aceites y grasas";"--";"Gravimetría";"<p>(15 a 80) mg/L </p><p><br></p>";"<p>PEE/IAM-Q/05</p><p><br></p>/EPA 1664 Revisión B, 2010";"--"
"318";"12";"--";"In situ";"Gases contaminantes";"--";"Celdas electroquímicas";"<p>Monóxido de Carbono (CO), </p><p>(20 a 1 000) ppm </p><p>Óxidos de Nitrógeno (NOx), </p><p>(20 a 1 000) ppm </p><p>Dióxido de Azufre (SO2), </p><p>(20 a 1 000) ppm </p>";"<p>PEEIAMQ/07</p><p><br></p>/EPA CTM-030, 1997";"--"
"318";"12";"--";"In situ";"Gases contaminantes";"--";"Celdas electroquímicas";"<p>&nbsp;Oxígeno (O2),</p><p>(6 a 18) %</p>";"<p>PEEIAMQ/07</p><p><br></p>/EPA CTM-030, 1997";"--"
"318";"12";"--";"In situ";"Ruido";"--";"Nivel de presión Sonora";"<p>(30 a 114) dB</p>";"<p>PEE/IAMQ/11</p><p><br></p><p><br></p>/<p>-Anexo 5 del Acuerdo Ministerial 097A</p><p>-ISO 1996-2:2017</p>";"--"
"318";"12";"--";"En laboratorio";"Sulfatos";"--";"Espectrofotometría UV- VIS";"<p>(15 a 1200) mg/L</p>";"<p>PEE/IAM-Q/ 06</p>/<p>HACH, Ed. 8. 2013 8051</p>";"--"
"318";"12";"--";"En laboratorio";"Cromo Hexavalente Disuelto";"--";"Espectrofotometría UV- VIS";"<p>(0,04 a 0,6) mg/L</p>";"<p>PEE/IAM-Q/41</p>/<p>HACH, 8023. 2014 Standard Methods 3500 Cr B,Ed. 23.2017</p>";"--"
"318";"12";"--";"In situ";"Temperatura";"--";"Termometría";"<p>(4&nbsp;a 40) ºC</p>";"<p>PEE/LABSA/04</p>/<p>Standard Methods, Ed. 23. 2017 2550 B</p>";"--"
"318";"12";"--";"En laboratorio";"Tensoactivos";"--";"Espectrofotometría UV- VIS";"<p>(0,15 a 1,2) mg/L</p>";"<p>PEE/IAMQ/08</p>/<p>HACH 8028. Ed. 09 2014</p>";"--"
"318";"12";"--";"En laboratorio";"Demanda biológica de oxigeno (DBO5)";"--";"Respirometría";"<p>(19,8 a 198) mgO2/L</p>";"<p>PEE/IAM-Q/27</p>/<p>Standard Methods 5210 D, Ed. 23. 2017</p>";"--"
"318";"12";"--";"En laboratorio";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p>(4 a 10) unidades de pH</p>";"<p>PEE/IAMQ/01</p>/<p>Standard Methods, Ed. 23. 2017 4500 H+B</p>";"--"
"318";"12";"--";"En laboratorio";"Cobre (Cu)";"--";"Espectrofotometría de absorción atómica";"<p>(0,2 a 2,5) mg/L</p>";"<p>PEE/IAM-Q/37</p>/<p>Standard Methods, Ed. 23. 2017 3111 B</p>";"--"
"318";"12";"--";"En laboratorio";"Níquel";"--";"Espectrofotometría de absorción atómica";"<p>(0,2 a 2,5) mg/L</p>";"<p>PEE/IAM-Q/38</p>/<p>Standard Methods, Ed. 23. 2017 3111 B</p>";"--"
"318";"12";"--";"En laboratorio";"Hierro";"--";"Espectrofotometría Absorción Atómica";"<p>&nbsp;(1 a 30) mg/L</p>";"<p>PEE/IAM-Q/ 39</p>/<p>Standard Methods, Ed. 23. 2017 3111 B</p>";"--"
"318";"12";"--";"En laboratorio";"Manganeso";"--";"Espectrofotometría Absorción Atómica";"<p>(0,2 a 12) mg/L</p>";"<p>PEE/IAM-Q/ 40</p>/<p>Standard Methods, Ed. 23. 2017 3111 B</p>";"--"
"516";"12";"--";"En laboratorio";"Materia Grasa";"--";"Gravimetría";"<p>(1 a 15) % </p>";"<p>PEE/CESECCA/QC/04</p><p><br></p>/AOAC 21th. 2019, 2003.06 
NTE INEN 466:1980";"--"
"516";"12";"--";"En laboratorio";"Nitrógeno básico volátil total";"--";"Kjeldahl";"<p>(15 a 300) mg/100g </p>";"<p>PEE/CESECCA/QC/05</p><p><br></p>/NTE INEN 182, 1975-04 
Diario Oficial CE N° 2074/2005";"--"
"516";"12";"--";"En laboratorio";"Proteína";"--";"Kjeldahl";"<p>(5 a 25) % </p>";"<p>PEE/CESECCA/QC/15</p><p><br></p>/AOAC 21th, 2019 Cap. 2001.11  
NTE INEN 465:1980";"--"
"516";"12";"--";"En laboratorio";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p>(4 a 7) unidades de pH </p>";"<p>PEE/CESECCA/QC/01</p><p><br></p>/NTE INEN 181:1991";"--"
"516";"12";"--";"En laboratorio";"Cloruro de sodio";"--";"Volumetría";"<p>(0,35 a 5) % </p>";"<p>PEE/CESECCA/QC/02</p><p><br></p>/NTE INEN 181:1991
AOAC 21th, 2019, Apéndice
A1.11, 941.18";"--"
"516";"12";"--";"En laboratorio";"Histamina";"--";"Fluorometría";"<p>(1 a 15) mg/100g </p>";"<p>PEE/CESECCA/CR/01</p><p><br></p>/AOAC 21th, 2019, 977.13 Cap.
35.1.32";"--"
"516";"12";"--";"En laboratorio";"Ceniza";"--";"Gravimetría";"<p>(0,5 a 40) % </p>";"<p>PEE/CESECCA/QC/09</p><p><br></p>/AOAC 21th, 2019, 938.08;
900.02
NTE INEN 467:1980 
AACC 08-12, Ed. 1999";"--"
"516";"12";"--";"En laboratorio";"Humedad";"--";"Gravimetría";"<p>(45 a 85) % </p>";"<p>PEE/CESECCA/QC/12</p><p><br></p>/AOAC 21th, 2019, 934.01 
Instrucciones del Analizador de
Humedad MA 30";"--"
"516";"12";"--";"En laboratorio";"Ceniza";"--";"Gravimetría";"<p>(1 a 40) % </p>";"<p>PEE/CESECCA/QC/09</p><p><br></p>/AOAC 21th, 2019, 938.08;
900.02
NTE INEN 467:1980
AACC 08-12, Ed. 1999";"--"
"516";"12";"--";"En laboratorio";"Humedad";"--";"Gravimetría";"<p>(7 a 15)% </p>";"<p>PEE/CESECCA/QC/12</p><p><br></p>/AOAC 21th, 2019, 934.01
Instrucciones del Analizador de
Humedad MA 30";"--"
"516";"12";"--";"En laboratorio";"Proteína";"--";"Kjeldahl";"<p>(25 a 80) %&nbsp;</p>";"<p>PEE/CESECCA/QC/15</p>/AOAC 21th, 2019, Cap. 2001.11 
NTE INEN 465:1980";"--"
"516";"12";"--";"En laboratorio";"Sólidos solubles (°Brix)";"--";"Refractometría";"<p>(1 a 70 )% </p>";"<p>PEE/CESECCA/CR/02</p><p><br></p>/AOAC 21th, 2019,  932.14c";"--"
"516";"12";"--";"En laboratorio";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p>(2 a 10) unidades de pH</p><p><br></p>";"<p>PEE/CESECCA/QC/16</p><p><br></p>/Standard Method Ed. 22
4500H+B";"--"
"516";"12";"--";"En laboratorio";"Conductividad";"--";"Electrometría";"<p>84 uS/cm a 12 mS/cm </p>";"<p>PEE/CESECCA/QC/17</p><p><br></p>/Standard Method Ed. 22             
2510 B";"--"
"516";"12";"--";"En laboratorio";"Sólidos Totales Disueltos secados a 180ºC";"--";"Gravimetría";"<p>(1000 a 8000) mg/L </p>";"<p>PEE/CESECCA/QC/18</p><p><br></p>/Standard Method Ed. 23
2540C";"--"
"516";"12";"--";"En laboratorio";"DQO";"--";"Reflujo cerrado, Colorimetría";"<p>(100-1400 mg/L) </p>";"<p>PEE/CESECCA/QC/19</p><p><br></p>/Standard Method Ed. 23
5220D";"--"
"516";"12";"--";"En laboratorio";"Demanda biológica de oxigeno (DBO5)";"--";"Método de Incubación por 5 días";"<p>(110 a 1100) mg/L</p>";"<p>PEE/CESECCA/QC/20</p>/Standard Method Ed. 23
5210D";"--"
"516";"12";"--";"En laboratorio";"Sólidos Suspendidos
Totales Secados de 103-105ºC";"--";"Gravimetría";"<p>(50-1500 mg/L) </p>";"<p>PEE/CESECCA/QC/21</p><p><br></p>/Standard Method Ed. 23
2540D";"--"
"516";"12";"--";"En laboratorio";"Sólidos Totales Secados
de 103-105ºC";"--";"Gravimetría";"<p>(1000 a 13000) mg/L</p><p><br></p>";"<p>PEE/CESECCA/QC/22</p><p><br></p>/Standard Method Ed. 23
2540B";"--"
"516";"12";"--";"En laboratorio";"Aerobios";"--";"Recuento en placa";"<p>>= 10 ufc/g </p>";"<p>PEE/CESECCA/MI/19</p><p><br></p>/FDA/CFSAN/BAM Cap. 3, 2006";"--"
"516";"12";"--";"En laboratorio";"Detección de Salmonella spp.";"--";"N/A";"<p>(Presencia – Ausencia)</p><p>/25g</p>";"<p>PEE/CESECCA/MI/04</p><p><br></p>/FDA/CFSAN/BAM Cap. 5, 2006";"--"
"516";"12";"--";"En laboratorio";"Coliformes totales";"--";"Petrifilm";"<p>>= 15 ufc/g </p>";"<p>PEE/CESECCA/MI/10</p><p><br></p>/AOAC Ed 21th 2019, 991.14";"--"
"516";"12";"--";"En laboratorio";"Escherichia Coli";"--";"Petrifilm";"<p>>= 15 ufc/g </p>";"<p>PEE/CESECCA/MI/02</p><p><br></p>/AOAC Ed 21th 2019, 998.08";"--"
"516";"12";"--";"En laboratorio";"Histamina";"--";"Derivatización mediante cloruro de dansilo y HLPC UV";"<p>(1 a 15) mg/100g</p>";"<p>PEE/CESECCA/CR/03</p>/<p>NCh2637</p>";"--"
"241";"12";"--";"En laboratorio";"Azufre";"--";"Fluorescencia de Rayos-X";"<p>( 0.0000 a 2.0000 ) % m/m</p>";"<p>PE.LABLAGO.04</p>/<p>ASTM 4294- 21</p>";"--"
"241";"12";"--";"En laboratorio";"Viscosidad cinemática 37,8 °C";"--";"Capilar de vidrio";"<p>(5,932 a 30,24) mm<sup>2</sup> /s</p>";"<p>PE.LABLAGO.01</p>/<p>ASTM D445-19a</p>";"--"
"241";"12";"--";"En laboratorio";"Gravedad API";"--";"Hidrómetro";"<p>(24,3 a 29,5) °API</p>";"<p>PE.LABLAGO.02</p>/<p>ASTM D1298-12b.2017</p>";"--"
"41";"12";"--";"En laboratorio";"Determinación de Productos	Congéneres en Bebidas Alcohólicas";"--";"Cromatografía de Gases";"<p>Metanol</p><p>(1,5 a 300) mg/100ml AA</p><p>&nbsp;</p><p>Alcoholes superiores</p><p>(1,0 a 300) mg/100 ml AA</p><p>&nbsp;</p><p>Furfural</p><p>(1,0 a 300) mg/100 ml AA</p>";"<p>PEE.LASA.FQ.45</p>/NTE INEN 2014:2015";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Espectrofotometría de Absorción Atómica de Llama";"<p>Zinc (Zn)</p><p>(0,10 a 1,0) mg/l</p>";"<p>PEE.LASA.INS.01</p>/EPA 7000 B Rev. 2, 2007";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Absorción Atómica (AAS) Horno de Grafito";"<p>Plomo (Pb), (1 a 100) µg/l</p><p>&nbsp;</p><p>Cadmio (Cd) (0.5 a 10) µg/l</p>";"<p>PEE.LASA.FQ.35</p>/EPA 7010: 2007";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Espectrofotometría de absorción atómica-Horno de grafito";"<p>Antimonio (Sb) (6 a 40) ug/l</p>";"<p>PEE.LASA.FQ.37</p>/EPA 7010 Rev. 0, 2007";"--"
"41";"12";"--";"En laboratorio";"Pesticidas
Organofosforados";"--";"Espectrofotometría de masas (GC-MS)";"<p>Azynphos methyl (8 a 100) ug/l</p><p>Chlorpyrifos ethyl (8 a 100)</p><p>ug/l Demeton (2,77 a 34,6) ug/l</p><p>Diazinon (8 a 100) ug/l Dichlorvos (6,3 a 78,8)ug/l Dimethoate (4 a 50) ug/l</p><p>Disulfoton (4 a 50) ug/l</p><p>Ethoprop (4 a 50) ug/l</p><p>Malathion (4 a 50) ug/l</p><p>Methyl Parathion (4 a 50) ug/l Ethyl Parathion (4 a 50) ug/l Phorate (8 a 100)ug/l</p><p>Ronnel (4 a 50) ug/l</p><p>Terbufos (4 a 50) ug/l</p><p>Tetrachlorvinphos (4 a 50) ug/l</p>";"<p>PEE.LASA.FQ.39</p>/EPA 8141 B, Rev. 2, 2007";"--"
"41";"12";"--";"En laboratorio";"Pesticidas
Organonitrogenados";"--";"Cromatografía de Gases -
Detector de Masas";"<p> </p><p>  &nbsp;</p><p> &nbsp;    (4 a 50) µg/l</p><p>   ANALITO&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;# CAS</p><p>   Prometon&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1610-18-0</p><p>Simazina&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;122-34-9</p><p>Atrazina&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1912-24-9</p><p class=""ql-align-right"">   Metribuzin&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;21087-64-</p><p class=""ql-align-center"">   9</p><p class=""ql-align-right"">   Alachlor&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;15972-60-</p><p class=""ql-align-center"">   8</p><p>   Bromacil&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;314-40-9</p><p class=""ql-align-right"">   Metolachlor&nbsp;&nbsp;&nbsp;51218-45-</p><p class=""ql-align-center"">   2</p><p class=""ql-align-right"">   Butachlor&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;23184-66-</p><p class=""ql-align-center"">   9</p><p>  </p><p>    &nbsp;</p><p> &nbsp;</p><p>  </p>";"<p>PEE.LASA.FQ.76</p><p><br></p>/U.S. EPA 633: 2007";"--"
"41";"12";"--";"En laboratorio";"Nitrógeno amoniacal";"--";"Espectrofotometría";"<p>  &nbsp;</p><p>(0,25 a 25) mg/L de N</p><p>   (0,30 a 30) mg/L como</p><p>   NH3</p><p>   (0,32 a 32) mg/L como</p><p>   NH4+</p><p>  </p>";"<p>PEE.LASA.FQ.18</p>/HACH 8038, Ed. 9, 2017";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Espectrofotometría de Absorción Atómica de Llama";"<p>Cobre (Cu)</p><p>(25 - 200,00) mg/kg</p><p>&nbsp;</p><p>Aluminio (Al)</p><p>(50,00 - 9152,10) mg/kg</p><p>&nbsp;</p><p>Cromo (Cr)</p><p>(10,00 - 106,00) mg/kg</p>";"<p>PEE.LASA.FQ.68</p>/EPA 7000 B, Rev. 2, 2007";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Espectrofotometría de Absorción Atómica de Llama";"<p>Cadmio (Cd),</p><p>(0,50 a 200 ) mg/kg</p><p>&nbsp;</p><p>Níquel (Ni),</p><p>(5,00 a 1000 ) mg/kg</p><p>&nbsp;</p><p>Plomo (Pb),</p><p>(10,0 a 500 ) mg/kg</p>";"<p>PEE.LASA.FQ.51</p>/EPA 7000 B, Rev. 2, 2007";"--"
"41";"12";"--";"En laboratorio";"HAPs";"--";"HPLC con Detector de Fluorescencia";"<p>Naphthalene</p><p>(88.09 - 8809) ug/kg</p><p>Acenaphthene</p><p>(87.38 - 8738) ug/kg</p><p>Fluorene</p><p>(17.86 - 1786) ug/kg</p><p>Phenanthrene (8.76 - 876) ug/kg</p><p>Anthracene</p><p>(8.86 - 886) ug/kg</p><p>Fluranthene</p><p>(17.69 - 1769) ug/kg</p><p>Pyrene</p><p>(8.73 - 873) ug/kg</p><p>Benz(a)anthraceno</p><p>(8.92 - 892) ug/kg</p><p>Chrysene</p><p>(8.93 - 893) ug/kg</p><p>Benzo (b ) Fluranthene (17.86 - 1786) ug/kg</p><p>Benzo (k ) Fluranthene (8.89 - 889) ug/kg</p><p>Benzo (a) pyrene (8.78 - 878) ug/kg</p><p>Dibenzo (a,h) anthracene (17.64 - 1764) ug/kg</p><p>Benzo (ghi) perylene, (17.42 - 1742) ug/kg</p><p>Indeno (1,2,3-cd) pyrene, (8.87 - 887) ug/kg</p>";"<p>PEE.LASA.FQ.67</p>/EPA 8310, 1986";"--"
"41";"12";"--";"En laboratorio";"Suero de quesería";"--";"Cromatografía líquida de alta eficiencia HPLC";"<p>(1 a 10 ) %</p>";"<p>PEE.LASA.FQ.34</p>/NTE INEN 2401:2014";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Absorción Atómica (AAS) Horno de Grafito";"<p>Plomo</p><p>&nbsp;</p><p>(0,1 a 0,8) mg/kg Productos de Confitería</p><p>&nbsp;</p><p>(0,02 a 0,16) mg/kg Lácteos</p><p>&nbsp;</p><p>(0,1 a 0,8) mg/kg Cacao y derivados</p><p>&nbsp;</p><p>(0,1 a 4,0) mg/kg Cereales y derivados</p><p>&nbsp;</p><p>(0,01 a 0,16) mg/l Bebidas Gaseosas</p><p>&nbsp;</p><p>(0,01 a 0,16) mg/l Cerveza</p>";"<p>PEE.LASA.BR.37</p>/UNE – EN 14084: 2003";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Absorción Atómica (AAS) Horno de Grafito";"<p>Cadmio</p><p>&nbsp;</p><p>(0,05 a 1,0) mg/kg Cacao y derivados</p><p>&nbsp;</p><p>(0,05 a 1,0) mg/kg Cereales y derivados</p>";"<p>PEE.LASA.BR.48</p>/UNE-EN 14084: 2003";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Absorción Atómica (AAS) Horno de Grafito";"<p>Cobre</p><p>&nbsp;</p><p>(0,3 a 20) mg/kg Cacao y derivados</p><p>&nbsp;</p><p class=""ql-align-justify"">(0,1 a 6,7) mg/kg Grasas y aceites comestibles</p><p>&nbsp;</p><p>(0,3 a 20) mg/kg Cereales y derivados</p>";"<p>PEE.LASA.BR.48</p>/UNE-EN 14084: 2003";"--"
"41";"12";"--";"En laboratorio";"Metales";"--";"Espectrofotometría Absorción Atómica- Generación de Hidruros";"<p>Mercurio</p><p>(0.04 a 0.6) mg/Kg</p>";"<p>PEE.LASA.BR.49</p>/UNE-EN 13806: 2003";"--"
"41";"12";"--";"En laboratorio";"Recuento de aerobios mesófilos";"--";"Recuento en placa";"<p>>=10 UFC/g</p>";"<p>PEE.LASA.MB.03</p>/BAM Cap 3, Ed.2005";"--"
"41";"12";"--";"En laboratorio";"Coliformes totales";"--";"NMP";"<p>&gt;3 NMP / g</p>";"<p>PEE.LASA.MB.01b</p>/BAM Cap 4, Ed.2017";"--"
"41";"12";"--";"En laboratorio";"Mohos y Levaduras";"--";"Recuento en placa";"<p>>=10 ufc / g</p>";"<p>PEE.LASA.MB.04</p>/BAM Cap. 18, 2005";"--"
"41";"12";"--";"En laboratorio";"Clostridium perfringens";"--";"Recuento en placa";"<p>>=10 UFC/g</p>";"<p>PEE.LASA.MB.07</p>/BAM Cap 16, 2005";"--"
"41";"12";"--";"En laboratorio";"Bacillus cereus";"--";"Recuento en placa";"<p>>=10 UFC/g</p>";"<p>PEE.LASA.MB.08</p>/BAM Cap. 14, 2012";"--"
"41";"12";"--";"En laboratorio";"Enterobacterias";"--";"Recuento en placa";"<p>>=10 UFC/g</p>";"<p>PEE.LASA.MB.21</p>/NTE INEN 1529 – 13:98.";"--"
"41";"12";"--";"En laboratorio";"Bacterias ácido lácticas";"--";"Recuento en placa";"<p>>=10 UFC/g</p>";"<p>PEE.LASA.MB.25</p>/APHA 8071, Ed. 17, 2004";"--"
"41";"12";"--";"En laboratorio";"Aerobios Mesófilos";"--";"Petrifilm";"<p>>=1 UFC/ cm2</p><p>>=1 UFC/ superficie muestreada</p>";"<p>PEE.LASA.MB.12b</p>/Método de Referencia ISO 18593: 2018";"--"
"41";"12";"--";"En laboratorio";"Coliformes totales";"--";"Petrifilm";"<p>>=1 UFC/ cm2</p><p>>=1 UFC/ superficie muestreada</p>";"<p>PEE.LASA.MB.12b</p>/ISO 18593: 2018";"--"
"41";"12";"--";"En laboratorio";"Enterobacterias";"--";"Petrifilm";"<p>>=1 UFC/ cm2</p><p>>=1 UFC/ superficie muestreada</p>";"<p>PEE.LASA.MB.12b</p>/ISO 18593: 2018";"--"
"41";"12";"--";"En laboratorio";"Clostridium perfringens";"--";"Filtración por membrana";"<p>(Ausencia- presencia)/100ml</p>";"<p>PEE.LASA.MB.23</p>/ISO 14189: 2013";"--"
"41";"12";"--";"In situ";"Ruido";"--";"Nivel de presión Sonora";"<p>(37,5 a 128) dB</p>";"<p>PEE.LASA.CP.07</p>/ISO 1996 parte 1, 2016 - parte-
2 2017";"--"
"41";"12";"--";"En laboratorio";"Listeria spp.";"--";"Petrifilm";"<p>Ausencia / Presencia</p>";"<p>PEE.LASA.MB.12b</p>/AOAC RI No. 030601";"--"
"41";"12";"--";"En laboratorio";"Aerobios Mesófilos";"--";"Recuento en placa";"<p>>= 10 UFC/g</p>";"<p>PEE.LASA.MB.22</p>/ISO 21149:2017";"--"
"41";"12";"--";"En laboratorio";"Pseudomonas aeruginosa";"--";"Aislamiento e identificación";"<p>Ausencia / Presencia</p>";"<p>PEE.LASA.MB.22</p>/ISO 22717:2015";"--"
"41";"12";"--";"En laboratorio";"Staphylococcus aureus";"--";"Aislamiento e identificación";"<p>Ausencia / Presencia</p>";"<p>PEE.LASA.MB.22</p>/ISO 22718:2015";"--"
"41";"12";"--";"En laboratorio";"Candida albicans";"--";"Aislamiento e identificación";"<p>Ausencia / Presencia</p>";"<p>PEE.LASA.MB.22</p>/ISO 18416:2015";"--"
